"ip","app","device","os","channel","is_attributed","hour","minute","second"
190664,2,1,12,452,0,3,45,28
320722,6,1,22,125,0,6,32,34
63862,14,1,18,401,0,3,31,58
83595,3,1,19,442,0,11,22,36
95766,9,1,9,134,0,19,21,14
44039,12,1,17,265,0,12,28,36
6178,18,1,77,107,0,10,26,30
28722,14,1,19,349,0,14,55,38
111182,15,1,10,245,0,17,17,39
72865,21,1,19,128,0,9,54,15
17130,2,1,23,435,0,5,23,25
137052,25,1,13,259,0,7,25,52
13637,8,1,13,145,0,6,35,43
109098,12,1,19,265,0,12,31,21
112442,9,1,19,134,0,0,16,31
44302,11,1,20,481,0,1,8,43
158663,6,1,17,459,0,5,54,46
26328,64,1,22,459,0,3,20,53
106223,14,1,18,463,0,23,46,2
73908,7,1,19,101,0,4,39,46
32591,13,1,10,477,0,1,25,48
266036,15,1,16,412,0,17,13,23
103696,12,1,13,178,0,6,36,48
10815,3,1,13,480,0,0,59,14
73516,20,2,36,259,0,12,59,56
75595,2,1,49,205,0,9,42,59
83730,27,1,17,122,0,5,51,3
45248,27,1,13,122,0,7,51,43
24876,26,1,10,477,0,15,18,46
190139,28,1,13,135,0,11,27,7
122764,18,1,28,107,0,3,36,31
101894,12,1,14,178,0,16,43,31
123709,18,1,19,134,0,1,3,38
34304,13,1,19,477,0,11,9,57
103106,13,1,18,477,0,10,16,27
82427,3,1,13,442,0,14,58,52
24865,12,1,10,259,0,12,34,28
298797,9,1,17,134,0,15,15,39
98408,15,1,20,245,0,6,11,56
173700,27,1,27,153,0,12,12,6
4010,2,1,13,469,0,7,47,0
29552,15,1,15,386,0,12,52,29
125100,3,1,18,137,0,2,52,55
61001,2,1,15,477,0,20,27,48
120247,18,1,6,121,0,9,53,54
159979,3,1,13,489,0,12,13,29
9781,3,1,13,280,0,0,7,54
94087,3,1,20,115,0,1,4,43
59680,15,1,19,245,0,6,30,40
6268,2,1,40,122,0,5,0,43
58815,3,1,27,280,0,16,16,54
14692,10,1,13,377,0,13,36,59
5348,12,2,13,145,0,15,35,23
5314,2,1,17,219,0,14,0,42
105981,12,1,15,245,0,16,46,20
15276,14,1,36,439,0,15,59,59
97514,14,1,11,134,0,8,18,4
82039,14,1,19,467,0,23,47,16
55661,22,1,13,116,0,2,42,34
93486,3,1,17,442,0,14,13,48
1285,9,1,18,258,0,6,10,18
109604,2,1,19,219,0,7,31,25
175989,15,1,8,245,0,4,7,22
18687,2,1,25,469,0,5,25,21
73043,3,1,17,424,0,7,30,25
143593,2,1,10,469,0,12,20,51
1204,8,1,13,145,0,5,20,41
1586,14,1,47,480,0,11,6,0
34385,2,1,40,258,0,13,10,45
34539,23,1,28,153,0,12,25,25
3279,3,1,19,280,0,11,19,23
212340,9,1,22,334,0,7,40,4
119524,7,1,13,101,0,7,44,14
109149,3,1,17,280,0,7,15,39
586,3,1,16,173,0,9,20,23
40700,12,1,25,245,0,9,51,53
166056,12,1,52,328,0,6,56,35
43827,12,1,8,340,0,5,31,46
29151,12,1,22,178,0,15,11,48
236439,18,1,6,107,0,9,47,40
63188,12,1,13,265,0,15,19,6
69449,14,1,16,349,0,12,12,5
73487,12,2,17,326,0,13,22,27
114276,15,1,19,245,0,14,48,4
84610,15,1,11,245,0,7,7,26
26995,2,1,25,477,0,8,4,22
68757,9,1,2,215,0,1,50,26
118339,20,1,19,478,0,1,2,42
100275,3,1,15,205,0,0,33,46
160734,21,1,53,232,0,5,8,44
76171,3,1,19,409,0,1,58,31
131278,12,1,19,19,0,22,18,49
61348,9,1,13,442,0,11,19,39
100042,12,1,19,259,0,9,6,23
27197,10,1,19,377,0,20,40,7
19161,12,1,19,328,0,13,57,50
75670,3,1,13,280,0,12,23,48
195652,2,1,13,377,0,11,25,52
301290,4,2,100,101,0,6,18,23
210709,8,1,13,259,0,11,20,6
201182,15,1,19,245,0,22,56,26
103800,2,1,19,452,0,13,44,11
14692,12,1,22,245,0,14,6,57
170446,9,1,13,134,0,16,46,11
115281,8,1,19,145,0,7,9,44
166557,13,1,19,477,0,1,17,6
127996,12,1,13,178,0,23,29,27
63223,2,1,6,435,0,13,28,35
44328,8,2,9,145,0,7,3,21
40289,60,1,22,21,0,13,29,35
117269,14,2,17,160,0,15,1,45
172586,28,1,6,135,0,12,37,39
180598,1,1,19,125,0,9,20,14
124285,3,1,22,19,0,6,57,18
111739,2,1,47,205,0,7,42,0
69505,9,1,2,107,0,2,39,7
26939,18,1,13,121,0,6,34,5
205962,12,1,19,259,0,3,49,45
91050,9,1,19,466,0,8,50,6
44574,20,1,19,259,0,23,8,22
75007,15,1,13,265,0,12,1,45
266950,9,1,13,445,0,15,0,23
1700,15,1,13,245,0,15,4,47
30529,1,1,19,349,0,7,14,18
119289,9,1,22,466,0,13,14,6
48176,9,1,13,215,0,6,23,10
44139,6,1,19,459,0,13,57,58
48965,12,1,6,259,0,11,24,32
103047,15,1,22,245,0,22,47,33
267597,2,1,19,477,0,8,10,11
36557,12,1,19,259,0,21,13,23
80862,9,1,13,442,0,11,12,10
39007,18,1,19,134,0,23,16,46
17975,7,1,53,101,0,11,37,39
2698,15,1,18,265,0,2,21,39
80219,3,1,16,280,0,9,20,34
226191,18,1,15,107,0,9,10,14
63501,9,1,23,127,0,14,49,3
12647,10,1,13,377,0,23,57,41
92300,3,1,20,280,0,0,28,36
84896,15,1,13,386,0,4,17,52
111668,2,1,53,205,0,7,51,59
106738,28,1,37,135,0,1,6,28
7057,28,1,25,135,0,4,10,56
79678,13,2,19,477,0,15,18,40
203926,15,1,19,386,0,8,4,12
102511,3,1,19,452,0,12,32,53
120855,18,1,19,107,0,2,15,48
326289,2,1,18,237,0,0,34,27
27818,2,1,20,477,0,6,27,42
224585,15,1,13,3,0,2,35,41
44744,6,1,13,459,0,11,42,39
37813,9,1,9,234,0,16,18,54
202580,3,1,25,173,0,5,13,30
196372,28,1,13,135,0,2,53,36
7664,12,1,13,245,0,17,50,19
175837,2,1,18,205,0,14,18,48
22808,18,1,8,107,0,11,28,51
95766,2,1,19,469,0,17,0,24
76571,21,1,19,128,0,1,7,14
7308,12,1,18,259,0,10,16,44
68875,3,1,19,115,0,22,51,50
110292,3,1,19,137,0,21,32,22
107281,15,1,41,315,0,5,10,11
46902,14,1,13,463,0,2,35,32
155512,11,1,19,319,0,3,4,9
56459,18,1,14,107,0,3,2,6
83509,3,1,27,280,0,11,59,56
199961,3,1,13,442,0,2,10,10
49321,18,1,19,121,0,17,50,16
63062,12,1,17,19,0,9,3,3
28227,3,1,22,409,0,18,8,21
52052,13,1,19,400,0,2,50,16
4948,21,1,18,232,0,11,17,49
114314,1,1,13,153,0,15,25,4
114236,14,1,19,442,0,15,18,27
9938,3,1,22,409,0,13,6,17
138599,3,1,28,442,0,13,53,22
108087,18,1,9,121,0,9,26,53
213624,3,1,13,280,0,15,59,45
53454,8,2,19,145,0,0,5,58
7318,9,1,13,442,0,10,54,54
81646,2,1,19,477,0,4,47,7
72349,12,1,13,19,0,15,36,5
66459,7,3866,866,101,0,16,58,56
352996,14,1,13,489,0,13,31,5
7690,3,1,13,424,0,7,4,48
93772,9,1,15,449,0,11,56,22
44529,14,1,18,489,0,0,13,38
169081,12,1,10,259,0,15,30,25
54854,6,1,44,459,0,22,31,36
5178,9,1,19,107,0,14,10,57
235247,21,1,35,232,0,12,4,39
99075,18,1,11,439,0,3,57,9
81356,12,1,13,328,0,10,56,18
85375,9,1,13,134,0,23,54,10
23878,15,1,19,245,0,4,31,31
8968,9,1,19,334,0,23,52,12
212207,15,1,70,245,0,7,40,30
84644,12,1,22,245,0,14,21,14
112402,9,1,13,466,0,23,48,9
90326,13,1,13,477,0,3,4,11
43809,2,1,13,219,0,15,33,5
25792,2,1,13,205,0,1,38,22
29016,3,1,37,30,0,10,51,3
125104,1,1,13,377,0,12,12,10
32596,12,1,19,328,0,15,1,11
111726,6,1,20,125,0,23,46,47
137052,3,1,13,280,0,8,2,47
28434,9,1,25,334,0,23,33,36
66003,23,1,19,153,0,3,30,35
105475,12,1,17,205,0,17,49,58
43865,3,1,13,379,0,3,50,28
6974,13,1,3,469,0,7,3,20
20961,3,1,19,280,0,10,34,29
101445,2,1,20,401,0,7,52,32
164763,18,1,30,121,0,16,3,4
27431,7,1,13,101,0,8,52,17
125108,26,1,32,266,0,11,37,29
49289,12,1,17,265,0,3,7,55
25071,15,1,19,430,0,12,12,33
50641,3,1,14,424,0,14,46,45
109616,9,1,9,334,0,11,4,5
85625,3,1,41,135,0,13,6,0
43675,2,1,13,401,0,9,57,33
128776,3,1,13,137,0,0,35,16
31240,2,1,11,452,0,5,59,54
60972,21,1,13,128,0,22,24,41
18049,3,1,13,280,0,1,48,15
100071,8,1,19,145,0,9,26,9
123952,2,1,18,477,0,16,15,40
96989,15,1,13,153,0,1,16,26
94092,15,1,16,315,0,20,28,8
100226,3,1,19,205,0,14,9,4
75423,8,1,13,145,0,10,1,48
119460,9,1,19,215,0,7,14,17
8230,3,1,19,137,0,15,44,14
60677,23,1,6,153,0,1,3,16
77314,8,1,19,145,0,9,34,50
41369,15,1,13,245,0,14,22,10
151673,2,1,23,477,0,17,26,5
87725,11,1,9,173,0,10,32,28
32523,15,1,19,3,0,17,15,17
133804,12,1,19,178,0,9,40,43
211293,5,1,13,377,0,4,19,40
5314,14,1,13,401,0,6,2,33
73671,2,1,8,205,0,7,20,33
192625,1,1,22,135,0,2,17,58
15978,26,1,18,266,0,8,25,1
48170,3,1,15,280,0,13,10,57
18638,11,1,11,219,0,12,46,16
99054,18,1,8,107,0,3,20,17
73487,18,1,19,121,0,21,24,38
127088,14,1,13,349,0,2,13,40
118647,15,1,23,245,0,17,5,35
113479,9,1,13,232,0,12,4,35
107869,3,1,22,205,0,0,2,44
303503,7,1,22,101,0,7,39,11
144353,1,1,13,452,0,5,42,54
261846,3,1,15,205,0,4,26,48
31959,18,1,37,439,0,15,36,19
191846,2,1,13,377,0,4,54,49
241514,12,1,19,245,0,12,58,36
72204,18,1,20,439,0,5,4,49
38520,9,1,22,134,0,23,8,10
139024,12,1,13,259,0,0,38,43
54246,5,1,19,377,0,2,50,15
102334,9,1,19,134,0,0,58,42
77494,13,1,31,477,0,16,52,23
88645,3,1,19,280,0,4,44,50
68269,23,1,13,153,0,7,6,11
15382,14,1,17,123,0,22,39,25
71076,12,1,19,245,0,11,11,7
65427,18,1,18,121,0,22,50,35
95000,3,1,19,173,0,3,12,20
5348,110,3032,607,347,0,12,34,50
73487,12,1,17,245,0,21,17,6
94866,18,1,3,107,0,14,39,31
18703,3,1,22,402,0,15,36,48
38695,12,1,14,265,0,8,27,35
327239,21,1,18,128,0,5,39,7
5147,183,3032,607,347,0,7,24,3
49383,15,1,19,315,0,12,19,11
66316,20,1,8,259,0,8,57,37
114220,6,1,19,459,0,17,28,34
60733,9,1,13,134,0,15,45,55
196389,2,1,12,122,0,10,29,42
55776,2,1,13,452,0,7,35,31
97552,3,1,13,466,0,9,40,21
6971,64,1,19,459,0,3,35,54
82018,12,1,22,145,0,0,14,51
121091,22,1,34,496,0,6,24,45
6908,18,1,34,107,0,2,46,31
183906,9,1,19,489,0,15,39,17
58431,12,1,13,245,0,23,27,48
7088,11,1,3,481,0,14,31,19
207901,15,1,9,245,0,4,45,58
40372,9,1,17,134,0,10,8,48
89845,14,1,58,349,0,21,48,50
11944,12,1,13,328,0,6,8,36
17293,3,1,13,280,0,5,36,47
77048,14,1,30,467,0,1,40,44
53730,3,1,18,280,0,12,55,33
265385,2,1,13,122,0,13,5,31
3452,7,1,19,101,0,10,36,11
103773,18,1,18,107,0,14,47,35
119349,14,1,19,401,0,8,39,45
105587,3,1,28,280,0,10,54,30
88122,3,1,48,280,0,6,25,22
65285,24,2,17,105,0,1,40,58
41172,18,1,18,107,0,8,2,29
72261,56,1,16,406,0,2,20,35
50461,2,1,53,469,0,0,2,58
179006,18,1,10,107,0,7,30,39
17130,2,1,17,212,0,10,33,1
27838,22,1,8,116,0,6,46,3
186908,9,1,13,145,0,11,58,14
125042,2,1,22,236,0,8,37,20
83730,3,1,13,130,0,12,9,30
73777,3,1,8,280,0,15,9,36
4437,9,1,58,215,0,5,23,0
85712,12,1,25,340,0,4,42,26
23702,25,1,23,259,0,13,29,6
99000,1,1,13,377,0,7,12,41
44673,9,2,9,466,0,12,1,43
7441,2,1,13,219,0,17,9,21
31675,18,1,19,134,0,4,48,34
25097,9,1,10,442,0,13,31,23
2321,2,1,18,237,0,8,39,1
228982,21,1,35,128,0,3,27,50
44060,12,1,32,409,0,0,56,30
66003,15,1,13,3,0,6,41,26
61751,2,1,19,364,0,14,10,38
23375,3,1,8,135,0,8,51,5
68644,64,1,13,459,0,14,4,22
83388,15,1,13,245,0,1,34,22
2911,2,1,13,205,0,14,24,52
80147,1,1,37,134,0,23,0,49
32453,15,1,19,3,0,12,41,27
41399,12,1,19,245,0,1,11,23
199125,26,1,19,121,0,0,45,7
112005,18,1,19,134,0,7,23,52
49455,3,1,19,182,0,7,8,45
180482,26,1,25,266,0,2,25,47
200316,3,1,13,205,0,2,0,21
249343,2,1,16,364,0,14,11,6
14135,12,1,19,140,0,7,0,15
99754,6,1,15,459,0,12,40,34
124976,7,1,19,101,0,4,31,33
5178,18,1,19,439,0,4,25,23
114784,64,1,15,459,0,8,2,27
48282,3,1,30,30,0,15,39,34
18088,3,1,19,280,0,13,26,0
178149,12,1,19,145,0,1,27,52
87806,150,1,19,110,0,7,48,12
65631,3,1,19,280,0,6,10,39
31247,2,1,13,236,0,4,23,29
38604,12,1,19,265,0,7,18,40
142174,12,1,9,178,0,9,38,3
53464,3,1,13,280,0,11,48,14
20839,3,1,13,489,0,2,2,3
19247,8,1,19,145,0,7,37,23
61152,18,1,18,107,0,2,45,39
25761,3,1,13,280,0,12,23,17
81329,94,1,3,361,0,2,49,11
57994,3,1,43,173,0,8,9,41
59216,9,1,19,334,0,21,40,6
29972,17,1,10,280,0,6,6,57
60809,3,1,13,280,0,2,32,12
63812,2,1,8,469,0,15,59,22
286301,18,1,16,121,0,12,45,55
67586,15,1,47,153,0,22,35,20
179136,34,1,14,243,1,7,55,44
243925,15,1,8,120,0,9,45,57
175348,12,1,13,178,0,5,29,44
73516,12,1,13,265,0,12,58,23
38407,58,1,15,120,0,2,37,17
53929,12,2,13,178,0,8,47,32
64485,5,1,13,377,0,7,26,2
44279,15,1,13,111,0,7,57,34
159832,2,1,19,237,0,1,39,29
72160,13,1,13,477,0,0,18,40
37565,18,1,19,107,0,22,41,33
26995,1,1,44,439,0,14,56,57
16658,13,1,13,469,0,12,58,32
262938,15,1,22,278,0,0,31,53
116506,9,1,13,258,0,18,0,19
56961,20,2,10,259,0,12,52,28
49767,2,1,6,477,0,13,18,55
4393,18,3543,748,107,0,19,46,54
114547,64,1,19,459,0,9,25,26
58529,15,1,19,140,0,23,49,25
69913,21,1,13,128,0,9,33,45
37763,15,1,19,430,0,16,42,36
77403,12,1,9,409,0,2,22,0
97716,12,1,13,178,0,11,34,17
110474,15,1,10,245,0,15,17,14
2600,9,1,9,215,0,2,35,34
74122,1,1,9,135,0,22,49,45
107708,3,1,27,452,0,6,15,48
316087,9,1,13,232,0,7,44,55
2725,9,1,17,489,0,13,18,39
14330,8,1,23,145,0,5,54,28
131309,9,1,17,215,0,3,33,40
39209,3,1,13,280,0,1,11,24
59020,26,1,19,121,0,4,49,0
38265,2,2,15,122,0,9,5,30
122242,12,1,20,205,0,7,12,17
64428,9,1,19,334,0,3,13,59
30614,3,1,13,424,0,23,57,53
174717,12,2,18,265,0,13,13,26
118339,21,1,58,128,0,2,2,55
211470,9,1,19,232,0,0,40,13
160237,23,1,26,153,0,7,5,19
70563,26,1,19,477,0,11,35,51
3488,12,1,13,140,0,11,2,34
60492,18,1,25,376,0,2,27,33
5704,12,1,13,328,0,5,3,21
104569,18,1,19,439,0,13,48,24
132823,9,1,19,127,0,6,15,44
16152,3,1,41,280,0,15,35,1
72079,15,1,6,245,0,5,14,17
5348,3,1,13,489,0,20,4,45
76663,9,2,19,134,0,23,15,26
26753,13,1,6,477,0,7,55,19
61263,9,1,13,442,0,8,21,4
62770,9,1,10,442,0,13,21,8
67581,12,1,6,259,0,15,7,31
100212,23,1,18,479,0,10,34,35
114548,3,1,31,452,0,3,19,3
127698,11,1,10,325,0,2,51,45
106040,3,1,13,280,0,8,38,13
42143,15,1,13,245,0,17,36,6
29171,18,1,13,107,0,3,45,23
193097,2,1,19,364,0,9,59,3
60311,14,1,17,379,0,10,17,34
63627,12,1,13,265,0,16,56,16
79909,23,1,19,153,0,2,8,2
97744,15,1,19,245,0,23,53,23
94240,12,1,19,259,0,17,33,47
205573,24,1,19,105,0,14,28,5
65552,1,1,13,13,0,2,39,10
23674,27,1,13,153,0,13,2,33
106680,18,3032,607,107,0,2,11,34
114612,26,1,35,121,0,13,9,47
39143,2,1,41,122,0,16,34,40
193548,9,1,12,232,0,12,13,25
49582,15,1,19,3,0,13,54,56
149687,9,1,13,334,0,10,21,51
187953,13,1,37,469,0,0,15,17
22385,23,1,13,153,0,1,9,55
43809,15,1,19,140,0,22,58,5
41399,9,2,7,107,0,15,18,17
75221,14,1,13,349,0,8,24,50
43919,1,1,8,349,0,4,38,56
69503,2,1,15,435,0,9,14,52
5333,2,1,28,377,0,13,33,32
99855,11,1,13,487,0,9,44,27
15824,15,1,13,140,0,10,50,52
30130,11,1,13,487,0,4,28,9
17804,2,1,19,435,0,4,32,34
105834,2,2,19,364,0,9,57,9
85170,12,1,6,178,0,12,37,58
198385,9,1,10,334,0,6,45,32
144897,12,1,13,259,0,6,0,10
38000,15,1,19,245,0,17,34,7
57519,2,1,18,469,0,13,46,8
22421,12,1,27,205,0,7,37,3
131885,19,0,24,213,0,5,25,7
181250,9,1,13,134,0,1,12,32
118534,3,2,20,280,0,8,55,28
72128,27,1,13,122,0,0,4,44
70897,26,1,13,477,0,11,49,1
124938,3,1,25,280,0,14,3,57
123733,3,1,19,442,0,11,8,53
2153,15,2,97,245,0,5,30,31
105456,2,1,19,205,0,14,53,10
67407,12,1,28,326,0,12,39,58
71373,17,1,13,280,0,12,0,29
201995,8,1,16,145,0,3,46,17
88212,13,1,18,477,0,8,45,59
114509,18,1,13,134,0,15,35,28
16820,14,1,10,371,0,0,10,50
93273,3,1,19,115,0,6,57,6
350997,9,1,9,232,0,12,41,23
103176,64,1,19,459,0,1,40,54
137397,2,1,17,364,0,11,29,51
53454,1,1,19,377,0,21,11,25
34461,14,1,17,134,0,10,34,6
93587,2,1,13,122,0,4,44,18
16547,26,1,25,266,0,14,4,5
69355,15,1,13,278,0,12,39,59
88856,3,1,19,280,0,11,14,46
39361,26,1,6,121,0,16,44,5
43637,15,1,13,245,0,17,0,22
40289,7,1,11,101,0,6,18,45
77494,1,1,13,134,0,12,50,7
14792,64,1,9,459,0,13,42,42
113615,14,1,19,379,0,4,32,54
63227,3,1,17,137,0,9,54,14
26995,1,2,19,125,0,20,11,11
80455,9,1,19,134,0,22,5,31
58730,18,1,3,107,0,3,42,11
88654,3,1,19,379,0,9,17,36
82136,2,1,19,212,0,9,32,58
106437,2,1,6,237,0,10,25,59
94202,3,1,13,280,0,15,10,12
109590,2,1,19,236,0,5,25,28
124840,3,1,6,424,0,4,59,51
74123,2,1,41,452,0,13,22,22
61920,3,1,15,137,0,7,21,2
88162,9,1,18,134,0,23,54,45
71428,9,1,37,234,0,13,20,18
221076,3,1,19,421,0,6,48,3
181350,15,1,18,245,0,10,1,48
224368,22,1,15,116,0,14,59,4
137052,3,1,13,280,0,0,29,4
368,12,1,19,178,0,6,53,57
274067,12,1,19,265,0,3,35,56
222,9,1,22,215,0,2,50,28
70494,18,1,17,134,0,14,34,22
88666,2,1,19,477,0,0,15,11
20,18,1,19,107,0,8,13,41
119531,2,2,9,122,0,0,37,45
93021,13,1,19,477,0,23,26,14
5402,12,1,41,245,0,16,56,35
217772,7,1,13,101,0,6,37,47
17452,18,1,10,376,0,10,6,48
84464,25,1,18,259,0,6,52,15
35664,1,2,13,101,0,12,12,18
67658,2,1,22,219,0,13,15,9
25761,26,1,13,121,0,9,59,35
8356,3,1,18,137,0,21,2,32
243678,18,1,13,107,0,17,25,34
103411,15,1,19,3,0,6,16,5
38219,3,1,19,280,0,11,18,49
67385,3,1,19,480,0,1,18,0
93158,2,1,53,452,0,7,53,52
21654,12,1,19,105,0,11,58,57
114276,21,2,9,128,0,10,56,59
68758,9,1,19,134,0,0,3,37
114878,2,2,37,122,0,15,39,27
46739,3,1,16,280,0,10,52,34
115488,9,1,30,232,0,4,20,33
33870,15,1,13,111,0,12,12,50
145909,9,1,47,232,0,12,28,9
175789,11,1,13,319,0,14,30,56
175823,2,1,13,469,0,1,17,9
69395,64,1,19,459,0,8,48,1
107508,9,1,15,134,0,16,14,54
7335,3,1,19,280,0,4,43,11
23833,3,1,19,280,0,4,40,40
38986,9,1,26,445,0,7,54,39
159284,18,1,9,107,0,2,26,30
53479,12,1,17,409,0,2,1,39
37515,18,2,9,121,0,0,4,30
100656,18,1,8,121,0,2,59,13
178873,28,1,22,135,0,9,48,24
64231,15,1,19,111,0,17,55,21
95006,3,1,18,466,0,13,15,40
4977,2,1,13,237,0,6,5,7
83297,2,1,8,243,0,15,0,50
181938,2,1,28,258,0,1,36,30
19216,151,0,0,347,0,0,14,31
102365,13,1,19,477,0,23,39,51
85192,28,1,32,135,0,22,6,30
15148,17,1,19,128,0,15,22,29
79045,15,2,17,245,0,14,38,37
152014,3,1,6,480,0,1,15,35
1003,20,1,19,478,0,10,42,19
29290,13,2,12,400,0,15,51,28
45851,3,1,19,379,0,10,28,49
64346,3,1,13,442,0,2,45,50
75463,12,1,19,328,0,4,31,58
111348,1,1,10,153,0,13,18,54
118284,3,1,17,280,0,23,58,55
53557,9,1,17,445,0,11,16,16
108621,12,1,8,245,0,1,6,41
144446,2,1,19,477,0,14,25,56
33613,3,1,19,280,0,6,38,29
80244,3,1,13,137,0,12,3,11
104187,9,1,13,134,0,0,25,25
58898,18,1,6,107,0,16,16,41
76855,12,2,4,140,0,11,4,5
110426,27,1,19,122,0,9,8,25
195889,3,1,41,173,0,14,23,45
179949,18,1,19,134,0,23,4,37
36129,3,1,17,280,0,12,2,29
4646,3,1,13,379,0,3,20,3
132837,11,1,13,319,0,6,47,24
337710,12,1,13,265,0,16,5,42
250957,9,1,13,445,0,13,42,2
35610,7,1,25,101,0,6,37,37
114636,2,1,19,236,0,0,31,7
130611,6,1,23,459,0,18,42,19
117867,15,1,13,140,0,19,42,23
13104,3,1,19,280,0,1,23,39
2488,14,1,19,349,0,0,12,46
29490,15,1,32,245,0,5,10,12
154474,12,1,9,265,0,13,54,43
40837,12,1,13,265,0,10,14,25
17411,3,1,19,424,0,4,43,23
2589,24,2,20,105,0,17,13,44
98602,12,1,13,178,0,9,41,7
105560,3,1,19,211,0,23,19,30
123945,26,1,19,266,0,17,17,26
70034,12,1,13,145,0,19,42,20
30724,26,1,18,121,0,6,3,41
40207,21,2,47,128,0,13,35,42
17460,21,1,13,128,0,8,42,28
299276,18,1,22,107,0,21,29,50
25679,2,1,19,205,0,0,31,28
55840,15,1,13,386,0,9,19,12
159422,3,1,19,280,0,6,0,4
86812,10,1,10,113,0,17,52,44
220858,6,1,13,125,0,11,56,25
61313,3,1,17,280,0,4,52,9
79827,3,1,19,480,0,10,8,55
45381,7,1,18,101,0,5,15,55
101567,64,1,13,459,0,0,37,53
85644,25,1,13,259,0,11,53,18
109882,13,1,13,477,0,14,14,46
26233,12,1,17,409,0,13,48,37
211546,2,1,19,435,0,6,53,18
11144,12,1,22,245,0,1,10,8
11905,18,1,18,107,0,15,7,41
181163,9,1,32,466,0,2,59,1
147113,8,2,17,145,0,16,47,28
22421,21,1,17,232,0,16,33,49
2938,3,1,8,280,0,6,22,11
43144,14,1,13,379,0,0,19,56
116012,12,1,17,265,0,15,34,6
70994,3,1,18,424,0,9,29,48
42821,21,1,13,128,0,14,22,34
181519,23,1,13,153,0,2,58,46
70746,8,1,8,145,0,0,43,22
5314,2,1,36,219,0,3,2,44
15518,2,1,19,469,0,23,7,54
117712,1,1,19,125,0,15,7,21
1702,65,1,19,469,0,5,2,19
18454,18,1,20,121,0,15,20,11
111025,3,1,13,424,0,7,49,35
104868,1,1,18,134,0,14,14,50
86131,24,1,10,105,0,18,43,49
153305,9,1,13,445,0,15,32,1
201130,18,1,13,376,0,7,38,16
135842,21,1,20,128,0,10,30,28
271682,18,1,13,107,0,11,29,33
37402,12,2,40,259,0,12,18,3
143888,3,1,12,280,0,2,36,9
95145,3,1,19,280,0,15,54,0
3118,3,1,22,211,0,19,40,2
208735,20,1,9,259,0,9,16,54
150596,18,1,13,121,0,12,53,26
716,14,1,13,489,0,15,57,46
105475,12,1,8,497,0,11,7,18
34936,22,1,22,116,0,12,0,50
209833,3,1,17,317,0,8,11,38
129584,12,1,13,178,0,10,46,35
24067,12,1,13,145,0,15,17,32
216310,28,1,13,135,0,6,23,54
155147,1,1,19,134,0,23,37,42
10409,18,1,20,107,0,21,30,15
130126,13,1,1,477,0,15,5,49
52862,9,1,32,107,0,1,37,31
46688,2,1,19,236,0,0,45,9
278730,12,1,13,178,0,17,41,40
119405,9,1,20,466,0,12,55,6
83206,15,1,19,245,0,15,27,38
105323,20,1,19,259,0,15,58,55
20266,15,1,17,245,0,18,48,9
73487,3,1,19,153,0,23,41,48
94468,18,1,3,107,0,10,35,49
92951,12,1,32,245,0,13,35,24
56225,12,1,23,265,0,3,26,18
15019,3,1,13,280,0,13,25,50
48240,9,1,41,466,0,3,57,30
87842,6,1,19,125,0,6,55,49
63925,14,1,25,134,0,15,37,0
70379,12,1,13,265,0,11,17,34
7110,10,1,19,377,0,21,58,8
191055,18,1,3,107,0,3,0,32
148443,3,1,13,280,0,6,5,34
45308,2,1,19,219,0,2,51,32
34387,2,1,34,435,0,14,35,25
26050,15,1,25,245,0,21,33,14
122429,2,1,19,477,0,5,20,59
222158,9,1,18,442,0,8,31,37
25161,18,1,19,107,0,9,29,9
192885,2,1,13,364,0,2,1,3
113662,28,1,19,135,0,0,38,41
312849,13,1,13,477,0,11,10,50
111182,1,1,17,349,0,7,39,25
59596,3,1,19,480,0,10,11,38
106045,1,1,16,115,0,23,55,8
213301,12,1,11,328,0,1,39,38
53972,9,1,13,334,0,5,36,26
25437,9,1,11,232,0,13,39,16
104811,12,1,22,178,0,12,4,46
137052,14,1,13,480,0,10,38,20
73516,2,1,53,212,0,16,28,21
53915,12,1,13,265,0,16,49,39
103019,15,1,19,3,0,13,6,10
290751,27,1,13,153,0,7,24,30
166507,12,1,19,265,0,10,31,43
108386,18,1,6,134,0,3,33,54
1895,15,1,15,245,0,12,0,18
60812,9,1,18,334,0,10,47,30
79956,12,1,19,265,0,5,13,19
188181,12,1,20,481,0,9,42,54
125542,15,1,19,379,0,10,19,14
3279,3,1,13,280,0,7,57,32
221694,12,1,19,340,0,13,53,38
19658,9,1,19,466,0,14,28,59
4759,2,1,19,477,0,1,58,1
44867,2,1,18,258,0,13,41,41
37919,15,1,18,245,0,8,56,35
17149,12,1,19,245,0,10,32,18
92825,18,1,22,107,0,9,34,6
40879,11,1,19,319,0,6,4,56
73162,12,1,17,265,0,2,14,11
92350,12,1,18,178,0,0,24,30
7625,3,1,19,280,0,4,51,51
34456,13,1,10,477,0,13,52,6
71969,3,1,9,205,0,10,19,33
79237,3,1,13,466,0,6,34,19
121322,13,1,32,477,0,16,46,24
112563,3,1,22,19,0,6,4,20
118722,9,1,17,466,0,9,17,28
72223,2,1,13,122,0,7,0,2
28112,12,1,25,265,0,14,27,53
90679,1,1,13,137,0,0,38,22
83453,9,1,13,127,0,23,15,16
78139,21,1,27,232,0,12,27,55
98515,23,1,8,153,0,12,17,45
